,county,state,cases_per_capita_100k,deaths_per_capita_100k,pop_per_sq_mile_2010
6767,Butler,Pennsylvania,0.5323311310000001,0.0,233.1
6781,Montour,Pennsylvania,5.485463522000001,0.0,140.3
6799,Dillon,South Carolina,3.280947538,0.0,79.2
6801,Edgefield,South Carolina,3.668378577,0.0,53.9
6805,Greenwood,South Carolina,2.824419935,0.0,153.2
6807,Jasper,South Carolina,3.3252419110000004,0.0,37.8
6812,Marlboro,South Carolina,3.828777089,0.0,60.3
6813,Newberry,South Carolina,2.601456816,0.0,59.5
6831,Carroll,Tennessee,3.601397342,0.0,47.6
6833,Cocke,Tennessee,2.77746917,0.0,82.1
6838,Fayette,Tennessee,2.431138016,0.0,54.5
6845,Monroe,Tennessee,6.445375443,0.0,70.0
6847,Putnam,Tennessee,6.230917814,0.0,180.3
6848,Roane,Tennessee,1.8732906219999998,0.0,150.2
6851,Scott,Tennessee,9.062896502000001,0.0,41.8
6860,Bastrop,Texas,1.127103457,0.0,83.5
6869,Castro,Texas,13.28021248,0.0,9.0
6873,Deaf Smith,Texas,5.391998275,0.0,12.9
6891,Midland,Texas,0.565508505,0.0,152.0
6893,Oldham,Texas,47.34848485,0.0,1.4
6894,Potter,Texas,1.7033598769999998,0.0,133.3
6917,Franklin,Vermont,4.048419092,0.0,75.3
6921,Windham,Vermont,4.7368670360000005,0.0,56.7
6924,Albemarle,Virginia,0.9146620320000001,0.0,137.3
6926,Botetourt,Virginia,2.992309764,0.0,61.2
6930,Franklin,Virginia,1.784376004,0.0,81.3
6935,Isle of Wight,Virginia,2.694764073,0.0,111.8
6938,Mecklenburg,Virginia,3.269362801,0.0,52.3
6951,Suffolk city,Virginia,1.085682025,0.0,211.4
6985,Marshall,West Virginia,6.550718941,0.0,108.4
6988,Putnam,West Virginia,1.771479185,0.0,160.5
7020,Carbon,Wyoming,6.756756757000001,0.0,2.0
7172,Bradford,Florida,3.545973547,0.0,97.0
7179,Columbia,Florida,2.789945038,0.0,84.7
7180,DeSoto,Florida,2.631509697,0.0,54.7
7183,Flagler,Florida,0.868953172,0.0,197.1
7215,Barrow,Georgia,1.201345507,1.201345507,432.7
7218,Butts,Georgia,8.020532563,0.0,128.3
7222,Chattooga,Georgia,4.03404736,0.0,83.0
7226,Clinch,Georgia,15.11030523,0.0,8.5
7228,Coffee,Georgia,2.310909805,0.0,73.7
7268,Tattnall,Georgia,3.954757573,0.0,53.2
7273,Twiggs,Georgia,12.31527094,0.0,25.2
7288,Valley,Idaho,8.778089888,0.0,2.7
7290,Champaign,Illinois,0.953793475,0.0,201.8
7298,Jo Daviess,Illinois,4.7092064989999995,0.0,37.7
7304,Livingston,Illinois,2.805206463,0.0,37.3
7309,Rock Island,Illinois,0.704825943,0.0,345.0
7312,Stephenson,Illinois,2.247292013,0.0,84.5
7342,Monroe,Indiana,0.6737137120000001,0.0,349.7
7343,Morgan,Indiana,1.418661068,0.0,170.5
7346,Putnam,Indiana,2.6612731530000002,0.0,79.0
7347,Ripley,Indiana,3.530574778,0.0,64.6
7349,Scott,Indiana,4.188832572,4.188832572,127.0
7352,Tipton,Indiana,6.601531555,0.0,61.2
7362,Cerro Gordo,Iowa,4.711425206,0.0,77.7
7369,Kossuth,Iowa,6.750826976,0.0,16.0
7374,Poweshiek,Iowa,5.404236922000001,0.0,32.3
7375,Scott,Iowa,0.578225196,0.0,360.7
7376,Sioux,Iowa,2.869028834,0.0,43.9
7378,Tama,Iowa,17.7999288,0.0,24.6
7381,Woodbury,Iowa,0.969866255,0.0,117.1
7387,Jackson,Kansas,7.592437932,0.0,20.5
7391,Mitchell,Kansas,16.72520488,0.0,9.1
7397,Allen,Kentucky,4.691531785,0.0,58.0
7400,Breathitt,Kentucky,7.917656374,0.0,28.2
7407,Hardin,Kentucky,0.901241911,0.0,169.3
7411,Jessamine,Kentucky,1.847916474,0.0,282.3
7417,Oldham,Kentucky,1.497028399,0.0,322.2
7422,Acadia,Louisiana,1.6117334190000001,0.0,94.3
7471,Cecil,Maryland,0.972242477,0.0,292.0
7478,St. Mary's,Maryland,0.880979649,0.0,294.4
7507,Emmet,Michigan,2.992667963,0.0,69.9
7509,Gladwin,Michigan,3.929427482,0.0,51.2
7510,Grand Traverse,Michigan,1.07425232,0.0,187.3
7523,Roscommon,Michigan,4.163370665,0.0,47.1
7541,Le Sueur,Minnesota,3.4617648080000003,0.0,61.7
7560,Chickasaw,Mississippi,5.84692744,0.0,34.7
7587,Montgomery,Mississippi,10.23017903,0.0,26.8
7588,Oktibbeha,Mississippi,4.033315183,0.0,104.0
7593,Pontotoc,Mississippi,3.108099708,0.0,60.2
7598,Sunflower,Mississippi,7.964954202,0.0,42.2
7599,Tate,Mississippi,3.5309487660000003,0.0,71.4
7605,Webster,Mississippi,10.32098256,0.0,24.4
7639,Dawson,Nebraska,4.238186056,0.0,24.0
7659,Sullivan,New Hampshire,2.317711955,0.0,81.4
7676,Salem,New Jersey,1.602949427,0.0,199.1
7686,San Juan,New Mexico,0.8067248579999999,0.0,23.6
7697,Cortland,New York,2.101679242,0.0,98.9
7709,Madison,New York,1.40962208,0.0,112.2
7722,St. Lawrence,New York,0.928160386,0.0,41.8
7743,Cherokee,North Carolina,13.98014819,0.0,60.3
7745,Cumberland,North Carolina,0.596109195,0.0,489.7
7747,Davie,North Carolina,2.3339401580000003,0.0,156.2
7752,Granville,North Carolina,1.654451301,0.0,112.7
7755,Henderson,North Carolina,0.851665432,0.0,286.1
7759,Lee,North Carolina,1.618673012,0.0,227.0
7763,Nash,North Carolina,1.0604678779999999,0.0,177.3
7769,Robeson,North Carolina,0.7655502390000001,0.0,141.3
7772,Scotland,North Carolina,2.8716652789999997,0.0,113.4
7774,Union,North Carolina,3.75220442,0.0,318.7
7789,Carroll,Ohio,3.715538382,0.0,73.1
7792,Clinton,Ohio,2.382767823,0.0,102.9
7801,Gallia,Ohio,3.344705331,0.0,66.3
7803,Greene,Ohio,0.5919366389999999,0.0,390.5
7805,Hancock,Ohio,1.319557157,0.0,140.7
7816,Portage,Ohio,0.6155134,0.0,331.2
7824,Wood,Ohio,0.764426642,0.0,203.3
7834,Muskogee,Oklahoma,1.470653117,0.0,87.6
7835,Noble,Oklahoma,8.983918785,0.0,15.8
7866,Columbia,Pennsylvania,1.539314082,0.0,139.3
7868,Dauphin,Pennsylvania,0.359325761,0.0,510.6
7871,Fayette,Pennsylvania,0.773550753,0.0,172.8
7878,Mercer,Pennsylvania,0.9138762979999999,0.0,173.4
7886,Schuylkill,Pennsylvania,0.7074187,0.0,190.4
7899,Colleton,South Carolina,2.65413913,0.0,36.8
7925,Brown,South Dakota,2.5747315840000002,0.0,21.3
7936,Chester,Tennessee,5.781349367000001,0.0,60.0
7943,Franklin,Tennessee,2.369219105,0.0,74.0
7944,Gibson,Tennessee,2.035291963,0.0,82.4
7948,Houston,Tennessee,12.19363492,0.0,42.1
7951,Loudon,Tennessee,1.849522823,0.0,211.8
7952,McMinn,Tennessee,1.858943377,0.0,121.5
7953,Marion,Tennessee,3.459369703,0.0,56.7
7957,Perry,Tennessee,12.38236751,0.0,19.1
8036,Amherst,Virginia,3.16405632,0.0,68.3
8038,Bedford,Virginia,1.265870856,0.0,91.2
8042,Culpeper,Virginia,3.80191997,0.0,123.1
8044,Fluvanna,Virginia,3.66703337,0.0,89.8
8052,Lee,Virginia,8.53861589,0.0,58.8
8054,Louisa,Virginia,2.660211221,0.0,66.8
8058,Rockingham,Virginia,2.44057207,0.0,89.9
8099,Whitman,Washington,1.995848635,0.0,20.7
8151,Franklin,Alabama,3.188572157,0.0,50.0
8152,Houston,Alabama,0.9444475929999999,0.0,175.1
8166,Tallapoosa,Alabama,2.477271038,0.0,58.1
8172,Juneau City and Borough,Alaska,3.1275411269999998,0.0,11.6
8175,Matanuska-Susitna Borough,Alaska,1.8464322309999999,0.0,3.6
8269,La Plata,Colorado,1.778694794,0.0,30.3
8271,Logan,Colorado,8.924985497,0.0,12.4
8281,Teller,Colorado,11.81660627,3.938868757,41.9
8345,Burke,Georgia,4.467676362,0.0,28.2
8348,Catoosa,Georgia,1.47972773,0.0,394.3
8374,Harris,Georgia,2.838006584,0.0,69.0
8381,Liberty,Georgia,1.627736632,0.0,129.5
8385,Madison,Georgia,3.346720214,0.0,99.6
8388,Morgan,Georgia,5.187798298,0.0,51.4
8395,Pierce,Georgia,5.1374261489999995,0.0,59.3
8408,Washington,Georgia,4.9082163539999994,0.0,31.2
8443,Monroe,Illinois,2.8870860639999996,0.0,85.6
8461,Dubois,Indiana,2.339947585,0.0,98.0
8503,Hancock,Iowa,18.81467545,0.0,19.9
8517,Wapello,Iowa,2.859675713,0.0,82.5
8521,Bourbon,Kansas,6.880418328999999,0.0,23.9
8531,Lyon,Kansas,6.025003766,0.0,39.8
8554,Logan,Kentucky,3.689764593,0.0,48.6
8565,Allen,Louisiana,7.804268935,0.0,33.8
8579,Grant,Louisiana,4.466479075,0.0,34.7
8585,Lincoln,Louisiana,4.278807069,0.0,99.1
8587,Natchitoches,Louisiana,5.241364851,0.0,31.6
8592,Richland,Louisiana,4.969684922,0.0,37.1
8598,St. Martin,Louisiana,1.8715726830000001,0.0,70.7
8609,Knox,Maine,2.5143316909999998,0.0,108.8
8623,Garrett,Maryland,10.33983594,0.0,46.5
8628,Queen Anne's,Maryland,1.9848752509999998,0.0,128.5
8655,Chippewa,Michigan,2.6774478569999998,0.0,24.7
8665,Kalamazoo,Michigan,1.1317935909999999,0.0,445.7
8673,Muskegon,Michigan,0.576149707,0.0,344.9
8674,Newaygo,Michigan,2.041649653,0.0,59.6
8687,Big Stone,Minnesota,20.03606492,0.0,10.6
8690,Cass,Minnesota,3.358071124,0.0,14.1
8698,Lac qui Parle,Minnesota,15.09889778,0.0,9.5
8709,Sherburne,Minnesota,1.028404533,0.0,204.4
8737,Lamar,Mississippi,1.5787064080000002,0.0,112.0
8745,Marion,Mississippi,4.069507183,0.0,49.9
8760,Tallahatchie,Mississippi,7.241653994,0.0,23.8
8771,Adair,Missouri,7.891725526,0.0,45.1
8774,Callaway,Missouri,2.234986478,0.0,53.1
8775,Camden,Missouri,2.159593996,0.0,67.1
8778,Clay,Missouri,1.2002496520000001,0.0,558.6
8779,Clinton,Missouri,4.905086575,0.0,49.5
8787,Lafayette,Missouri,3.057355999,0.0,53.1
8788,Moniteau,Missouri,6.19885941,0.0,37.6
8789,Perry,Missouri,5.225752508,0.0,40.0
8792,St. Francois,Missouri,1.4877631480000002,0.0,144.6
8795,Taney,Missouri,1.78801316,0.0,81.7
8816,Madison,Nebraska,2.8490840189999997,0.0,60.9
8819,Washington,Nebraska,9.64831878,0.0,51.9
8821,Douglas,Nevada,2.0447806969999998,0.0,66.2
8857,Chaves,New Mexico,6.190513039,0.0,10.8
8870,Cayuga,New York,2.611784371,0.0,115.7
8896,Oswego,New York,0.853795977,0.0,128.3
8897,Otsego,New York,1.680870018,0.0,62.2
8916,Alamance,North Carolina,1.7698175319999998,0.0,356.5
8955,Vance,North Carolina,2.245424947,0.0,179.2
8965,Walsh,North Dakota,9.397613006,0.0,8.7
8989,Knox,Ohio,1.604569815,0.0,115.9
8992,Logan,Ohio,2.189525311,0.0,100.0
8995,Madison,Ohio,2.235586059,0.0,93.2
9003,Sandusky,Ohio,1.7088759009999999,0.0,149.2
9010,Washington,Ohio,1.669142561,0.0,97.8
9026,Pontotoc,Oklahoma,2.612057256,0.0,52.0
9034,Hood River,Oregon,4.276794115,0.0,42.8
9053,Cambria,Pennsylvania,0.76809635,0.0,208.7
9088,Chester,South Carolina,3.10135219,0.0,57.1
9097,Georgetown,South Carolina,3.1908104660000003,0.0,73.9
9108,Oconee,South Carolina,2.514268474,0.0,118.6
9120,Codington,South Dakota,3.5702809810000002,0.0,39.5
9122,Hughes,South Dakota,5.705808512999999,0.0,23.0
9123,Lyman,South Dakota,26.44802962,0.0,2.3
9126,Pennington,South Dakota,0.878927708,0.0,36.4
9201,Morris,Texas,8.072328059,0.0,51.3
9216,Iron,Utah,1.8235197580000002,0.0,14.0
9257,Rockbridge,Virginia,4.430071324,0.0,37.3
9264,Danville city,Virginia,2.4972530219999998,0.0,1002.8
9273,Adams,Washington,5.004253616000001,0.0,9.7
9280,Douglas,Washington,2.302608856,0.0,21.1
9318,Dodge,Wisconsin,2.276892952,0.0,101.4
9350,Autauga,Alabama,1.789901376,0.0,91.8
9368,Morgan,Alabama,1.6711369580000002,0.0,206.3
9399,Columbia,Arkansas,4.2631197510000005,0.0,32.1
9400,Conway,Arkansas,4.797083373,0.0,38.5
9402,Crawford,Arkansas,1.5808527119999998,0.0,104.4
9404,Cross,Arkansas,6.090504902999999,0.0,29.0
9410,Hot Spring,Arkansas,2.961120488,0.0,53.5
9413,Lawrence,Arkansas,6.0953309760000005,0.0,29.6
9415,Pike,Arkansas,9.330098899,0.0,18.8
9424,Stone,Arkansas,15.99232368,0.0,20.4
9425,Union,Arkansas,2.585181738,0.0,40.1
9428,White,Arkansas,5.079171587,0.0,74.5
9429,Woodruff,Arkansas,15.82278481,0.0,12.4
9433,Calaveras,California,4.356823875,0.0,44.7
9444,Merced,California,0.360126765,0.0,132.2
9445,Mono,California,13.84657989,0.0,4.7
9479,Delta,Colorado,3.209036647,0.0,27.1
9485,Fremont,Colorado,2.090344698,0.0,30.5
9490,Huerfano,Colorado,14.49905756,0.0,4.2
9564,Baker,Georgia,98.74917709,32.91639236,10.1
9568,Ben Hill,Georgia,5.988023952000001,0.0,70.5
9570,Bryan,Georgia,5.047063871000001,0.0,69.3
9573,Camden,Georgia,1.8292906009999998,0.0,82.4
9585,Colquitt,Georgia,2.1929824559999997,0.0,83.6
9588,Crisp,Georgia,13.40961917,0.0,86.0
9595,Fannin,Georgia,3.8185428439999995,0.0,61.2
9602,Greene,Georgia,5.4573237279999995,0.0,41.3
9609,Irwin,Georgia,10.6202209,0.0,26.9
9610,Jasper,Georgia,7.032843379,0.0,37.8
9618,Macon,Georgia,7.723797019,0.0,36.8
9620,Meriwether,Georgia,4.72433505,0.0,43.9
9622,Mitchell,Georgia,18.29575081,0.0,45.9
9633,Pulaski,Georgia,8.979078747,0.0,48.2
9637,Seminole,Georgia,24.72187886,0.0,37.1
9639,Stephens,Georgia,7.714561234,0.0,146.1
9655,Bannock,Idaho,2.277696793,0.0,74.5
9659,Cassia,Idaho,4.161464836,0.0,8.9
9673,Grundy,Illinois,1.958710385,0.0,119.8
9701,Brown,Indiana,6.626027034,0.0,48.9
9703,Dearborn,Indiana,4.043835173,0.0,164.1
9704,Decatur,Indiana,22.59121202,0.0,69.1
9711,Gibson,Indiana,5.941947176,0.0,68.7
9718,Jackson,Indiana,2.2608577690000002,0.0,83.2
9723,Lawrence,Indiana,2.204099625,0.0,102.7
9728,Montgomery,Indiana,2.60837811,0.0,75.6
9731,Ohio,Indiana,17.0212766,0.0,71.1
9733,Porter,Indiana,0.5868923460000001,0.0,393.0
9739,Starke,Indiana,4.348771472,0.0,75.6
9740,Sullivan,Indiana,4.838163433,0.0,48.0
9745,Warrick,Indiana,1.5873519790000001,0.0,155.1
9752,Buchanan,Iowa,4.722550177,0.0,36.7
9754,Cedar,Iowa,5.368551028,0.0,31.9
9762,Jasper,Iowa,2.689256421,0.0,50.4
9775,Warren,Iowa,1.94303035,0.0,81.1
9782,Doniphan,Kansas,13.15789474,0.0,20.2
9793,Pottawatomie,Kansas,4.101218062,0.0,25.7
9797,Woodson,Kansas,31.86743149,0.0,6.6
9817,McCracken,Kentucky,3.057262527,0.0,263.6
9819,Martin,Kentucky,8.932559178,0.0,56.3
9820,Menifee,Kentucky,30.82139004,0.0,31.0
9822,Muhlenberg,Kentucky,6.531252041,0.0,67.4
9827,Simpson,Kentucky,5.384449709,0.0,74.0
9869,Vernon,Louisiana,4.216829366,0.0,39.4
9881,Waldo,Maine,2.517940325,0.0,53.1
9931,Hillsdale,Michigan,2.192742024,0.0,78.1
9933,Isabella,Michigan,2.8623769180000003,0.0,122.8
9936,Kalkaska,Michigan,5.543851868,0.0,30.6
9938,Lapeer,Michigan,1.1414612990000002,0.0,137.4
9942,Manistee,Michigan,4.071992833,0.0,45.6
9993,Choctaw,Mississippi,12.18026797,0.0,20.4
10023,Newton,Mississippi,4.757826625,0.0,37.6
10024,Noxubee,Mississippi,9.59969281,0.0,16.6
10052,Cape Girardeau,Missouri,1.2678931420000001,0.0,130.8
10059,Franklin,Missouri,0.961843662,0.0,110.0
10064,Jefferson,Missouri,1.777138008,0.0,333.1
10068,Pemiscot,Missouri,6.327111674,0.0,37.1
10081,Jefferson,Montana,8.182636445,0.0,6.9
10100,Saunders,Nebraska,4.634349801,0.0,27.7
10140,Cibola,New Mexico,3.7488284910000003,0.0,6.0
10141,Curry,New Mexico,2.042733995,0.0,34.4
10155,Chemung,New York,1.1982361959999999,0.0,218.1
10181,Orleans,New York,4.956383822,0.0,109.6
10228,Montgomery,North Carolina,3.680123652,0.0,56.5
10236,Randolph,North Carolina,1.392108139,0.0,181.1
10242,Transylvania,North Carolina,2.9082448739999998,0.0,87.4
10251,Dunn,North Dakota,22.603978299999998,0.0,1.8
10262,Champaign,Ohio,2.57168574,0.0,93.5
10268,Crawford,Ohio,2.409986986,0.0,109.0
10274,Fairfield,Ohio,1.269244926,0.0,289.8
10281,Highland,Ohio,2.316906466,0.0,78.8
10315,Mayes,Oklahoma,2.433090024,0.0,63.0
10323,Wagoner,Oklahoma,1.230178745,0.0,130.1
10327,Clatsop,Oregon,2.486077963,0.0,44.7
10346,Armstrong,Pennsylvania,1.5447594040000001,0.0,105.5
10349,Bradford,Pennsylvania,1.6577424859999998,0.0,54.6
10353,Carbon,Pennsylvania,1.5580692409999999,0.0,171.1
10356,Clearfield,Pennsylvania,1.261750047,0.0,71.3
10364,Juniata,Pennsylvania,4.038282922,0.0,63.0
10379,Somerset,Pennsylvania,1.361525998,0.0,72.4
10392,Chesterfield,South Carolina,2.190580504,0.0,58.5
10422,Brookings,South Dakota,2.850870941,0.0,40.3
10439,Claiborne,Tennessee,3.129009043,0.0,74.1
10443,DeKalb,Tennessee,4.880429478,0.0,61.5
10450,Grundy,Tennessee,7.447680048,0.0,38.0
10453,Hardin,Tennessee,3.8983315139999997,0.0,45.1
10457,Lincoln,Tennessee,2.9098527610000002,0.0,58.5
10460,Madison,Tennessee,1.020574788,0.0,176.4
10465,Overton,Tennessee,4.49620071,0.0,50.9
10490,Chambers,Texas,4.562356001,0.0,58.8
10492,Comal,Texas,1.92050394,0.0,193.9
10500,Falls,Texas,5.781349367000001,0.0,23.3
10504,Grayson,Texas,0.734149708,0.0,129.6
10508,Hidalgo,Texas,0.230227223,0.0,493.2
10510,Jefferson,Texas,2.782581043,0.0,287.9
10520,Nueces,Texas,0.276018924,0.0,405.8
10522,Parker,Texas,0.699897815,0.0,129.4
10530,Victoria,Texas,3.257894965,0.0,98.4
10547,Caledonia,Vermont,3.3341112930000003,0.0,48.1
10551,Orleans,Vermont,7.397270407000001,0.0,39.3
10570,Halifax,Virginia,2.948895639,0.0,44.3
10588,Chesapeake city,Virginia,0.408438336,0.0,652.0
10629,Berkeley,West Virginia,1.678260651,0.0,324.4
10630,Harrison,West Virginia,4.460568574,0.0,166.1
10637,Preston,West Virginia,2.991146207,0.0,51.7
10640,Wood,West Virginia,1.19734668,0.0,237.4
10678,Sweetwater,Wyoming,2.361665446,0.0,4.2
10682,Blount,Alabama,1.7293259090000002,0.0,88.9
10683,Butler,Alabama,5.141916907,0.0,27.0
10686,Cherokee,Alabama,3.8173766989999995,0.0,46.9
10687,Chilton,Alabama,2.250832808,0.0,63.0
10688,Clay,Alabama,7.555723461,0.0,23.1
10689,Cleburne,Alabama,6.706908115,0.0,26.7
10690,Colbert,Alabama,1.8102496330000002,0.0,91.8
10692,Dallas,Alabama,5.37692225,0.0,44.8
10694,Etowah,Alabama,2.933468925,0.0,195.2
10701,Lawrence,Alabama,3.03729802,0.0,49.7
10706,Marshall,Alabama,1.0333354,0.0,164.4
10710,Pickens,Alabama,5.017561465,0.0,22.4
10711,Pike,Alabama,3.01987075,0.0,48.9
10712,Russell,Alabama,1.725298045,0.0,82.6
10720,Wilcox,Alabama,9.64041261,0.0,13.1
10751,Drew,Arkansas,5.488775454,0.0,22.3
10785,Inyo,California,5.543544542,0.0,1.8
10815,Sutter,California,2.0624722859999998,0.0,157.3
10846,Otero,Colorado,5.471058103,0.0,14.9
10883,Gadsden,Florida,2.190100745,0.0,89.8
10940,Decatur,Georgia,3.7873049539999997,0.0,46.6
10942,Dodge,Georgia,4.853190973,0.0,44.0
10962,Jackson,Georgia,1.37029475,0.0,178.1
10964,Jones,Georgia,3.480076562,0.0,72.8
10970,Long,Georgia,5.112735825,0.0,36.1
10997,Taylor,Georgia,12.46882793,0.0,23.6
10999,Thomas,Georgia,2.249668174,0.0,82.1
11004,Ware,Georgia,2.798455253,0.0,40.7
11006,White,Georgia,3.2469640889999996,0.0,112.8
11008,Wilkes,Georgia,10.22808633,0.0,22.6
11020,Fremont,Idaho,7.634170547,0.0,7.1
11021,Idaho,Idaho,5.999880002,0.0,1.9
11022,Jefferson,Idaho,6.6954571320000005,0.0,23.9
11025,Nez Perce,Idaho,2.474757474,0.0,46.3
11026,Payette,Idaho,4.175191015,0.0,55.6
11037,Douglas,Illinois,5.1374261489999995,0.0,48.0
11051,Marshall,Illinois,8.742787201,0.0,32.7
11053,Morgan,Illinois,2.971061858,0.0,62.5
11073,DeKalb,Indiana,2.300172513,0.0,116.4
11088,Jasper,Indiana,2.979560217,0.0,59.8
11106,Rush,Indiana,6.030999337000001,0.0,42.6
11122,Benton,Iowa,7.798791187000001,0.0,36.4
11154,Crawford,Kansas,2.576124478,0.0,66.4
11166,Neosho,Kansas,6.247266821,0.0,28.9
11171,Shawnee,Kansas,1.696113074,0.0,327.1
11184,Grayson,Kentucky,7.568017557999999,0.0,51.8
11191,Laurel,Kentucky,1.6443852469999998,0.0,135.6
11195,McCreary,Kentucky,5.803493702999999,0.0,42.9
11208,Wayne,Kentucky,4.918113412,0.0,45.4
11227,Jackson,Louisiana,6.351626016,0.0,28.6
11229,Jefferson Davis,Louisiana,3.187962255,0.0,48.5
11234,Morehouse,Louisiana,4.020262121,0.0,35.2
11251,Union,Louisiana,9.046499005,0.0,25.9
11256,Winn,Louisiana,7.192174914,0.0,16.1
11278,Kent,Maryland,5.14880033,0.0,72.9
11292,Dukes,Massachusetts,5.76967459,0.0,160.2
11319,Iosco,Michigan,3.979782704,0.0,47.1
11327,Lenawee,Michigan,1.015733715,0.0,133.3
11331,Marquette,Michigan,1.4992728530000001,0.0,37.1
11343,Sanilac,Michigan,2.428953121,0.0,44.8
11345,Van Buren,Michigan,2.642810894,0.0,125.5
11360,Goodhue,Minnesota,2.157962883,0.0,61.0
11380,Winona,Minnesota,3.9616512160000004,0.0,82.2
11385,Calhoun,Mississippi,6.963303391,0.0,25.5
11425,Prentiss,Mississippi,3.9799410969999998,0.0,60.9
11453,Cooper,Missouri,5.646846236,0.0,31.2
11463,McDonald,Missouri,4.378858869,0.0,42.8
11465,Montgomery,Missouri,8.657259112,0.0,22.8
11466,Newton,Missouri,1.717150903,0.0,93.0
11469,Platte,Missouri,1.915378575,0.0,212.6
11471,Ralls,Missouri,9.700261907,0.0,21.6
11472,Randolph,Missouri,4.0407305639999995,0.0,52.7
11477,Shelby,Missouri,16.86340641,0.0,12.7
11484,Hill,Montana,6.066488716,0.0,5.6
11497,Dodge,Nebraska,2.734855736,0.0,69.4
11510,Lyon,Nevada,1.73882803,0.0,26.0
11549,Eddy,New Mexico,1.710571331,1.710571331,12.9
11552,Rio Arriba,New Mexico,5.138614116,0.0,6.9
11563,Chautauqua,New York,0.7880034359999999,0.0,127.2
11573,Franklin,New York,1.9991203869999998,0.0,31.7
11613,Bertie,North Carolina,10.55576081,0.0,30.4
11616,Burke,North Carolina,2.210311101,0.0,179.3
11618,Caldwell,North Carolina,1.216870695,0.0,176.1
11623,Cleveland,North Carolina,1.020960315,0.0,211.3
11628,Duplin,North Carolina,1.702388451,0.0,71.7
11637,Hertford,North Carolina,4.223508046,0.0,69.9
11642,Lenoir,North Carolina,1.787342044,0.0,148.5
11644,McDowell,North Carolina,4.371011452,0.0,102.1
11650,Northampton,North Carolina,5.1326797719999995,0.0,41.2
11671,Foster,North Dakota,31.15264798,0.0,5.3
11675,Stark,North Dakota,6.351424307,0.0,18.1
11696,Fayette,Ohio,3.505696757,0.0,71.4
11707,Lawrence,Ohio,1.681718043,0.0,137.7
11716,Mercer,Ohio,2.428835131,0.0,88.3
11719,Pickaway,Ohio,1.7106591169999998,0.0,111.1
11723,Seneca,Ohio,1.8123165030000001,0.0,103.0
11731,Wayne,Ohio,0.8642295390000001,0.0,206.4
11733,Adair,Oklahoma,9.011444535,0.0,39.6
11734,Bryan,Oklahoma,2.08355037,0.0,46.9
11736,Carter,Oklahoma,2.07852674,0.0,57.8
11738,Creek,Oklahoma,6.99085596,0.0,73.6
11740,Delaware,Oklahoma,2.325094748,0.0,56.2
11751,Osage,Oklahoma,2.12933586,0.0,21.1
11755,Pottawatomie,Oklahoma,1.377562266,0.0,88.2
11756,Stephens,Oklahoma,2.31787312,0.0,51.8
11771,Lincoln,Oregon,2.001521156,0.0,47.0
11800,Greene,Pennsylvania,5.519829989,0.0,67.2
11804,Lawrence,Pennsylvania,1.169426513,0.0,254.4
11808,Lycoming,Pennsylvania,0.8826203229999999,0.0,94.5
11819,Warren,Pennsylvania,2.551606236,0.0,47.3
11824,Bristol,Rhode Island,10.3137441,0.0,2064.0
11825,Kent,Rhode Island,4.260706547,0.0,985.9
11826,Newport,Rhode Island,9.74635121,0.0,809.6
11827,Providence,Rhode Island,5.79092265,0.0,1530.3
11828,Washington,Rhode Island,7.166917509,0.0,385.7
11855,Marion,South Carolina,3.2618977719999998,0.0,67.6
11865,Union,South Carolina,3.660858105,0.0,56.3
11866,Williamsburg,South Carolina,3.292939937,0.0,36.8
11876,Lincoln,South Dakota,1.63591153,0.0,77.7
11879,Meade,South Dakota,3.529577862,0.0,7.3
11883,Bedford,Tennessee,2.011546276,0.0,95.1
11905,Hawkins,Tennessee,1.7609974290000001,0.0,116.7
11909,Lewis,Tennessee,8.151287903,0.0,43.1
11931,White,Tennessee,3.656975681,0.0,68.6
11934,Atascosa,Texas,3.90983911,0.0,36.8
11935,Austin,Texas,3.3297815660000003,0.0,44.0
11939,Blanco,Texas,8.381527113999999,0.0,14.8
11944,Burnet,Texas,2.0766275569999997,0.0,43.0
11951,Coryell,Texas,1.3166383590000001,0.0,71.7
11957,Eastland,Texas,10.89324619,0.0,20.1
11960,Erath,Texas,2.342030072,0.0,35.0
11963,Fayette,Texas,3.9453957230000003,0.0,25.8
11965,Gaines,Texas,4.6528941,0.0,11.7
11969,Grimes,Texas,6.925207756,0.0,33.8
11970,Guadalupe,Texas,2.397406007,0.0,184.9
11971,Hale,Texas,2.9934742260000005,0.0,36.1
11972,Hardin,Texas,3.472101663,0.0,61.3
11977,Hopkins,Texas,2.696580736,0.0,45.8
11978,Hunt,Texas,1.014260503,0.0,102.5
11981,Kaufman,Texas,1.4689248940000001,0.0,132.4
11982,Kendall,Texas,6.324977335,0.0,50.4
11983,Lamar,Texas,2.00565595,0.0,54.9
11985,Liberty,Texas,1.133542661,0.0,65.3
11986,Limestone,Texas,4.2667576910000005,0.0,25.8
11987,Llano,Texas,4.588208305,0.0,20.7
11991,Maverick,Texas,1.7029392730000001,0.0,42.4
11994,Milam,Texas,8.057043871,0.0,24.3
11999,Orange,Texas,1.199098278,0.0,245.3
12002,Robertson,Texas,5.856858381,0.0,19.4
12004,San Patricio,Texas,1.498576352,0.0,93.5
12007,Terry,Texas,8.105698306,0.0,14.2
